# disorder/μ phi/π evs ...
0	0.78	0.33444	-0.33444	0.33474	-0.33474	-0.33594	0.33594	0.33632	-0.33632	-0.33675	0.33675	0.33755	-0.33755	0.33803	-0.33803	0.33853	-0.33853	-0.33966	0.33966	-0.34072	0.34072	0.342	-0.342	-0.34534	0.34534	0.34561	-0.34561	0.34597	-0.34597	0.3522	-0.3522	-0.35226	0.35226	0.35232	-0.35232	-0.35494	0.35494	-0.36072	0.36072	0.36139	-0.36139	0.36466	-0.36466	-1.0239	1.0239	1.0261	-1.0261	1.0719	-1.0719	1.0896	-1.0896	1.1008	-1.1008	-1.1199	1.1199	1.1427	-1.1427	-1.1487	1.1487	1.1506	-1.1506	-1.1769	1.1769	-1.1904	1.1904	1.2215	-1.2215	-1.2229	1.2229	-1.2471	1.2471	-1.2625	1.2625	1.2657	-1.2657	-1.2902	1.2902	1.3068	-1.3068	1.3181	-1.3181	1.3219	-1.3219	-1.328	1.328	-1.328	1.328	1.3416	-1.3416	-1.3449	1.3449	1.3577	-1.3577	-1.3668	1.3668	1.3734	-1.3734	1.378	-1.378	-1.3803	1.3803	-1.3926	1.3926	1.3939	-1.3939	1.399	-1.399	-1.4144	1.4144	1.4461	-1.4461	1.4537	-1.4537	-1.4666	1.4666	1.4923	-1.4923	1.4974	-1.4974	1.5035	-1.5035	1.5069	-1.5069	-1.5135	1.5135	-1.5147	1.5147	-1.5207	1.5207	1.5237	-1.5237	1.5392	-1.5392	-1.5521	1.5521	1.5854	-1.5854	1.6071	-1.6071	1.6082	-1.6082	-1.6303	1.6303	-1.6559	1.6559	1.6574	-1.6574	-1.6684	1.6684	1.6827	-1.6827	1.7126	-1.7126	1.7252	-1.7252	1.7602	-1.7602	-1.7739	1.7739	1.7776	-1.7776	-1.7855	1.7855	-1.786	1.786	-1.8127	1.8127	-1.8303	1.8303	-1.8361	1.8361	1.8424	-1.8424	-1.882	1.882	-1.9069	1.9069	1.9482	-1.9482	1.9711	-1.9711	1.9908	-1.9908	-1.9983	1.9983	1.9985	-1.9985	-2.0374	2.0374	2.0374	-2.0374	-2.0758	2.0758	2.1024	-2.1024	2.1041	-2.1041	2.111	-2.111	2.1167	-2.1167	
0	0.8	-0.30538	0.30538	0.30544	-0.30544	0.30647	-0.30647	-0.30685	0.30685	-0.30743	0.30743	0.308	-0.308	0.30861	-0.30861	0.30906	-0.30906	-0.31035	0.31035	-0.31137	0.31137	-0.31281	0.31281	0.31627	-0.31627	0.31663	-0.31663	0.31694	-0.31694	0.32348	-0.32348	-0.32362	0.32362	-0.32639	0.32639	0.32665	-0.32665	0.33247	-0.33247	-0.33306	0.33306	0.33656	-0.33656	-1.0239	1.0239	-1.0261	1.0261	1.0721	-1.0721	1.0896	-1.0896	-1.1008	1.1008	-1.1196	1.1196	-1.1431	1.1431	1.1487	-1.1487	1.1506	-1.1506	-1.1774	1.1774	1.1906	-1.1906	1.2222	-1.2222	1.2228	-1.2228	-1.2473	1.2473	1.2631	-1.2631	1.2661	-1.2661	1.2894	-1.2894	1.307	-1.307	-1.3192	1.3192	1.3227	-1.3227	-1.3284	1.3284	-1.329	1.329	1.3413	-1.3413	-1.3453	1.3453	1.3569	-1.3569	1.3666	-1.3666	1.3743	-1.3743	1.3786	-1.3786	1.3806	-1.3806	1.3933	-1.3933	1.3947	-1.3947	1.3985	-1.3985	1.4149	-1.4149	1.4466	-1.4466	-1.454	1.454	-1.4662	1.4662	1.4911	-1.4911	1.4966	-1.4966	-1.5036	1.5036	1.5064	-1.5064	1.5137	-1.5137	1.5144	-1.5144	-1.5207	1.5207	1.5245	-1.5245	1.5391	-1.5391	1.5526	-1.5526	-1.5852	1.5852	-1.6073	1.6073	1.6077	-1.6077	-1.631	1.631	1.6553	-1.6553	-1.6565	1.6565	1.668	-1.668	1.6826	-1.6826	-1.7118	1.7118	-1.7244	1.7244	-1.7597	1.7597	-1.7724	1.7724	1.7766	-1.7766	-1.7841	1.7841	1.787	-1.787	1.8128	-1.8128	-1.8303	1.8303	-1.8364	1.8364	1.8416	-1.8416	1.8826	-1.8826	-1.9075	1.9075	-1.9483	1.9483	-1.9712	1.9712	-1.9906	1.9906	1.9974	-1.9974	-1.9984	1.9984	2.0374	-2.0374	2.0382	-2.0382	2.0761	-2.0761	-2.1036	2.1036	-2.1042	2.1042	2.1117	-2.1117	2.117	-2.117	
0	0.82	-0.27585	0.27585	0.27609	-0.27609	-0.27671	0.27671	0.27709	-0.27709	-0.27785	0.27785	0.27817	-0.27817	-0.27894	0.27894	0.27933	-0.27933	-0.28082	0.28082	0.28182	-0.28182	-0.28344	0.28344	-0.28706	0.28706	-0.28751	0.28751	0.28777	-0.28777	0.29472	-0.29472	0.29495	-0.29495	0.29784	-0.29784	0.30124	-0.30124	0.3043	-0.3043	0.30483	-0.30483	-0.30859	0.30859	-1.0239	1.0239	-1.0261	1.0261	1.0722	-1.0722	1.0897	-1.0897	-1.1007	1.1007	-1.1193	1.1193	-1.1435	1.1435	-1.1487	1.1487	-1.1505	1.1505	-1.1778	1.1778	1.1907	-1.1907	-1.2227	1.2227	1.2228	-1.2228	-1.2476	1.2476	-1.2636	1.2636	1.2665	-1.2665	1.2887	-1.2887	1.3071	-1.3071	1.3201	-1.3201	1.3234	-1.3234	1.3287	-1.3287	1.3299	-1.3299	-1.341	1.341	1.3457	-1.3457	-1.3561	1.3561	-1.3663	1.3663	1.3751	-1.3751	1.3791	-1.3791	-1.381	1.381	1.3939	-1.3939	-1.3954	1.3954	1.398	-1.398	-1.4154	1.4154	1.4471	-1.4471	-1.4543	1.4543	-1.4659	1.4659	-1.4901	1.4901	-1.4959	1.4959	-1.5037	1.5037	1.506	-1.506	-1.5138	1.5138	1.5142	-1.5142	1.5207	-1.5207	-1.5252	1.5252	1.5389	-1.5389	1.5531	-1.5531	1.5851	-1.5851	-1.6072	1.6072	-1.6075	1.6075	1.6317	-1.6317	1.6548	-1.6548	-1.6556	1.6556	-1.6676	1.6676	-1.6825	1.6825	-1.7111	1.7111	-1.7237	1.7237	1.7592	-1.7592	-1.771	1.771	-1.7757	1.7757	1.7828	-1.7828	1.7879	-1.7879	-1.8128	1.8128	-1.8303	1.8303	1.8366	-1.8366	1.8408	-1.8408	-1.883	1.883	-1.9081	1.9081	1.9483	-1.9483	1.9713	-1.9713	1.9905	-1.9905	1.9967	-1.9967	-1.9984	1.9984	2.0373	-2.0373	2.0388	-2.0388	-2.0763	2.0763	-2.1043	2.1043	2.1047	-2.1047	-2.1123	2.1123	-2.1173	2.1173	
0	0.84	0.24603	-0.24603	-0.24659	0.24659	-0.2467	0.2467	0.24709	-0.24709	0.24806	-0.24806	0.24809	-0.24809	-0.24904	0.24904	0.24938	-0.24938	-0.2511	0.2511	-0.2521	0.2521	-0.25393	0.25393	0.25778	-0.25778	0.25833	-0.25833	-0.25855	0.25855	0.26603	-0.26603	-0.26637	0.26637	-0.26942	0.26942	-0.27627	0.27627	0.27636	-0.27636	-0.27682	0.27682	0.28092	-0.28092	-1.0239	1.0239	-1.0261	1.0261	-1.0724	1.0724	1.0897	-1.0897	1.1007	-1.1007	-1.1191	1.1191	1.1438	-1.1438	1.1487	-1.1487	-1.1505	1.1505	-1.1782	1.1782	-1.1908	1.1908	-1.2226	1.2226	1.2234	-1.2234	1.2478	-1.2478	1.2641	-1.2641	-1.2668	1.2668	1.2881	-1.2881	-1.3072	1.3072	-1.3209	1.3209	1.324	-1.324	1.329	-1.329	1.3308	-1.3308	-1.3408	1.3408	1.346	-1.346	1.3555	-1.3555	1.3661	-1.3661	1.3759	-1.3759	1.3795	-1.3795	1.3812	-1.3812	-1.3945	1.3945	1.396	-1.396	-1.3975	1.3975	1.4158	-1.4158	-1.4475	1.4475	1.4546	-1.4546	1.4656	-1.4656	-1.4892	1.4892	-1.4952	1.4952	-1.5037	1.5037	-1.5057	1.5057	-1.5139	1.5139	-1.514	1.514	1.5207	-1.5207	1.5258	-1.5258	-1.5387	1.5387	-1.5536	1.5536	-1.585	1.585	1.6067	-1.6067	1.6077	-1.6077	-1.6323	1.6323	1.6543	-1.6543	-1.6549	1.6549	-1.6672	1.6672	1.6824	-1.6824	1.7105	-1.7105	-1.7231	1.7231	-1.7587	1.7587	-1.7698	1.7698	-1.7749	1.7749	-1.7817	1.7817	-1.7886	1.7886	-1.8129	1.8129	1.8303	-1.8303	1.8368	-1.8368	1.8402	-1.8402	-1.8835	1.8835	1.9087	-1.9087	-1.9484	1.9484	-1.9714	1.9714	-1.9903	1.9903	-1.996	1.996	-1.9983	1.9983	-2.0372	2.0372	-2.0394	2.0394	2.0766	-2.0766	-2.1044	2.1044	2.1057	-2.1057	2.1129	-2.1129	2.1176	-2.1176	
0	0.86	-0.216	0.216	-0.21646	0.21646	-0.21688	0.21688	-0.21694	0.21694	0.21779	-0.21779	-0.21809	0.21809	-0.21897	0.21897	0.21926	-0.21926	0.22127	-0.22127	-0.2223	0.2223	-0.22439	0.22439	0.22854	-0.22854	0.22921	-0.22921	-0.22939	0.22939	-0.23758	0.23758	0.23801	-0.23801	-0.24129	0.24129	0.24883	-0.24883	0.24924	-0.24924	-0.25196	0.25196	0.25374	-0.25374	1.0239	-1.0239	-1.0261	1.0261	1.0725	-1.0725	-1.0897	1.0897	-1.1006	1.1006	1.1189	-1.1189	1.1441	-1.1441	1.1487	-1.1487	-1.1505	1.1505	1.1786	-1.1786	1.1909	-1.1909	1.2225	-1.2225	1.2238	-1.2238	1.248	-1.248	1.2645	-1.2645	1.2671	-1.2671	-1.2875	1.2875	1.3073	-1.3073	1.3216	-1.3216	1.3246	-1.3246	-1.3293	1.3293	1.3315	-1.3315	-1.3405	1.3405	-1.3463	1.3463	-1.3549	1.3549	-1.366	1.366	-1.3765	1.3765	1.3799	-1.3799	-1.3815	1.3815	1.395	-1.395	-1.3965	1.3965	-1.3972	1.3972	-1.4162	1.4162	-1.4478	1.4478	1.4548	-1.4548	1.4653	-1.4653	1.4884	-1.4884	1.4946	-1.4946	1.5038	-1.5038	1.5054	-1.5054	1.5137	-1.5137	-1.5141	1.5141	1.5206	-1.5206	1.5264	-1.5264	1.5386	-1.5386	1.554	-1.554	-1.5849	1.5849	1.6064	-1.6064	1.6078	-1.6078	1.6329	-1.6329	-1.6539	1.6539	1.6542	-1.6542	1.6669	-1.6669	1.6823	-1.6823	-1.71	1.71	-1.7226	1.7226	1.7584	-1.7584	1.7687	-1.7687	-1.7741	1.7741	-1.7806	1.7806	1.7893	-1.7893	-1.8129	1.8129	-1.8303	1.8303	-1.837	1.837	1.8396	-1.8396	1.8838	-1.8838	1.9092	-1.9092	-1.9484	1.9484	-1.9715	1.9715	1.9902	-1.9902	-1.9954	1.9954	-1.9983	1.9983	-2.0372	2.0372	-2.0399	2.0399	2.0768	-2.0768	2.1045	-2.1045	2.1065	-2.1065	-2.1134	2.1134	-2.1179	2.1179	
0	0.88	0.18579	-0.18579	0.18602	-0.18602	0.18649	-0.18649	0.1872	-0.1872	0.18732	-0.18732	0.18802	-0.18802	-0.18879	0.18879	0.18903	-0.18903	-0.19141	0.19141	-0.19249	0.19249	0.19493	-0.19493	0.1995	-0.1995	0.20032	-0.20032	-0.20044	0.20044	0.20956	-0.20956	0.21011	-0.21011	0.21368	-0.21368	0.222	-0.222	0.22235	-0.22235	0.22734	-0.22734	0.22861	-0.22861	-1.0239	1.0239	-1.0261	1.0261	-1.0726	1.0726	-1.0897	1.0897	-1.1006	1.1006	1.1188	-1.1188	-1.1444	1.1444	-1.1487	1.1487	-1.1505	1.1505	-1.1789	1.1789	-1.191	1.191	-1.2225	1.2225	-1.2243	1.2243	-1.2482	1.2482	1.2648	-1.2648	-1.2673	1.2673	1.2871	-1.2871	-1.3074	1.3074	-1.3222	1.3222	-1.3251	1.3251	-1.3295	1.3295	-1.3321	1.3321	-1.3403	1.3403	-1.3465	1.3465	-1.3544	1.3544	-1.3658	1.3658	1.377	-1.377	-1.3803	1.3803	-1.3817	1.3817	1.3954	-1.3954	-1.3968	1.3968	-1.397	1.397	-1.4165	1.4165	-1.4482	1.4482	-1.455	1.455	-1.4651	1.4651	1.4877	-1.4877	-1.4941	1.4941	1.5038	-1.5038	1.5051	-1.5051	1.5135	-1.5135	-1.5142	1.5142	-1.5206	1.5206	-1.5269	1.5269	1.5384	-1.5384	-1.5543	1.5543	-1.5849	1.5849	-1.606	1.606	-1.6079	1.6079	-1.6334	1.6334	1.6536	-1.6536	-1.6536	1.6536	1.6666	-1.6666	-1.6822	1.6822	1.7095	-1.7095	-1.7221	1.7221	-1.758	1.758	1.7678	-1.7678	1.7735	-1.7735	1.7797	-1.7797	1.7899	-1.7899	-1.813	1.813	-1.8303	1.8303	-1.8372	1.8372	-1.8391	1.8391	-1.8841	1.8841	-1.9096	1.9096	-1.9485	1.9485	1.9716	-1.9716	-1.9901	1.9901	-1.9949	1.9949	1.9982	-1.9982	2.0371	-2.0371	2.0404	-2.0404	2.0769	-2.0769	2.1046	-2.1046	-2.1073	2.1073	2.1138	-2.1138	-2.1181	2.1181	
0	0.9	0.15543	-0.15543	-0.15548	0.15548	0.15598	-0.15598	0.15672	-0.15672	-0.15748	0.15748	-0.15791	0.15791	-0.15857	0.15857	0.15876	-0.15876	0.16165	-0.16165	-0.16283	0.16283	-0.16572	0.16572	0.17088	-0.17088	-0.17188	0.17188	0.17195	-0.17195	0.18231	-0.18231	0.18299	-0.18299	-0.18696	0.18696	0.19625	-0.19625	-0.19656	0.19656	-0.20214	0.20214	-0.20665	0.20665	-1.0239	1.0239	-1.0261	1.0261	1.0727	-1.0727	-1.0898	1.0898	-1.1006	1.1006	1.1186	-1.1186	1.1446	-1.1446	-1.1488	1.1488	-1.1505	1.1505	-1.1791	1.1791	1.1911	-1.1911	-1.2224	1.2224	-1.2246	1.2246	-1.2483	1.2483	1.2651	-1.2651	1.2675	-1.2675	1.2867	-1.2867	-1.3075	1.3075	-1.3228	1.3228	-1.3255	1.3255	-1.3297	1.3297	1.3326	-1.3326	-1.3402	1.3402	1.3467	-1.3467	-1.354	1.354	1.3657	-1.3657	1.3775	-1.3775	-1.3806	1.3806	1.3819	-1.3819	-1.3958	1.3958	-1.3966	1.3966	-1.3973	1.3973	-1.4168	1.4168	-1.4484	1.4484	-1.4551	1.4551	1.4649	-1.4649	1.4871	-1.4871	-1.4937	1.4937	-1.5039	1.5039	-1.5049	1.5049	1.5133	-1.5133	1.5143	-1.5143	1.5206	-1.5206	1.5273	-1.5273	1.5383	-1.5383	-1.5546	1.5546	-1.5848	1.5848	1.6057	-1.6057	1.6081	-1.6081	-1.6338	1.6338	-1.6531	1.6531	1.6533	-1.6533	-1.6664	1.6664	-1.6822	1.6822	-1.7091	1.7091	-1.7217	1.7217	-1.7578	1.7578	1.767	-1.767	1.773	-1.773	1.779	-1.779	1.7904	-1.7904	-1.813	1.813	-1.8302	1.8302	-1.8373	1.8373	-1.8387	1.8387	1.8844	-1.8844	-1.9099	1.9099	-1.9485	1.9485	1.9717	-1.9717	-1.99	1.99	1.9945	-1.9945	1.9982	-1.9982	-2.0371	2.0371	2.0408	-2.0408	2.0771	-2.0771	2.1046	-2.1046	2.1079	-2.1079	2.1142	-2.1142	-2.1183	2.1183	
0	0.92	-0.12473	0.12473	0.12512	-0.12512	0.1254	-0.1254	0.12606	-0.12606	-0.12791	0.12791	0.12793	-0.12793	-0.12847	0.12847	-0.12859	0.12859	-0.1322	0.1322	-0.13356	0.13356	-0.13708	0.13708	-0.14309	0.14309	-0.14432	0.14432	-0.14433	0.14433	0.15635	-0.15635	-0.1572	0.1572	0.16168	-0.16168	-0.1722	0.1722	0.17247	-0.17247	-0.17876	0.17876	0.18665	-0.18665	1.0239	-1.0239	-1.0261	1.0261	-1.0727	1.0727	-1.0898	1.0898	1.1006	-1.1006	-1.1185	1.1185	-1.1448	1.1448	1.1488	-1.1488	1.1505	-1.1505	1.1793	-1.1793	1.1911	-1.1911	1.2224	-1.2224	1.2249	-1.2249	1.2484	-1.2484	1.2654	-1.2654	1.2677	-1.2677	-1.2863	1.2863	-1.3076	1.3076	1.3232	-1.3232	1.3258	-1.3258	-1.3298	1.3298	1.3331	-1.3331	1.3401	-1.3401	1.3469	-1.3469	1.3536	-1.3536	-1.3656	1.3656	1.3779	-1.3779	-1.3808	1.3808	-1.382	1.382	1.3961	-1.3961	-1.3963	1.3963	-1.3977	1.3977	-1.417	1.417	-1.4486	1.4486	1.4552	-1.4552	-1.4647	1.4647	-1.4866	1.4866	1.4933	-1.4933	-1.5039	1.5039	1.5047	-1.5047	1.5132	-1.5132	-1.5144	1.5144	-1.5206	1.5206	-1.5276	1.5276	-1.5383	1.5383	1.5548	-1.5548	1.5848	-1.5848	1.6055	-1.6055	1.6081	-1.6081	1.6341	-1.6341	-1.6527	1.6527	1.653	-1.653	1.6662	-1.6662	1.6821	-1.6821	1.7087	-1.7087	-1.7214	1.7214	1.7575	-1.7575	1.7664	-1.7664	1.7725	-1.7725	-1.7784	1.7784	1.7908	-1.7908	-1.813	1.813	1.8302	-1.8302	-1.8375	1.8375	1.8383	-1.8383	1.8846	-1.8846	1.9102	-1.9102	1.9485	-1.9485	1.9717	-1.9717	1.9899	-1.9899	1.9941	-1.9941	1.9981	-1.9981	-2.0371	2.0371	2.0411	-2.0411	2.0772	-2.0772	2.1047	-2.1047	-2.1084	2.1084	2.1145	-2.1145	2.1184	-2.1184	
0	0.94	-0.093985	0.093985	-0.094839	0.094839	-0.094861	0.094861	0.095472	-0.095472	-0.098275	0.098275	-0.098731	0.098731	0.098796	-0.098796	-0.098865	0.098865	-0.1035	0.1035	-0.10515	0.10515	-0.10959	0.10959	-0.11685	0.11685	-0.11833	0.11833	0.11839	-0.11839	0.13257	-0.13257	0.13361	-0.13361	0.13875	-0.13875	0.15075	-0.15075	-0.15099	0.15099	-0.1581	0.1581	-0.16939	0.16939	1.0239	-1.0239	1.0261	-1.0261	1.0728	-1.0728	1.0898	-1.0898	1.1005	-1.1005	-1.1184	1.1184	1.1449	-1.1449	1.1488	-1.1488	-1.1505	1.1505	-1.1795	1.1795	-1.1912	1.1912	-1.2223	1.2223	1.2251	-1.2251	-1.2485	1.2485	1.2656	-1.2656	1.2678	-1.2678	1.2861	-1.2861	1.3076	-1.3076	-1.3235	1.3235	-1.3261	1.3261	1.3299	-1.3299	-1.3334	1.3334	-1.34	1.34	-1.347	1.347	-1.3533	1.3533	-1.3655	1.3655	1.3782	-1.3782	1.381	-1.381	-1.3822	1.3822	-1.3961	1.3961	-1.3963	1.3963	-1.3979	1.3979	-1.4172	1.4172	-1.4488	1.4488	-1.4553	1.4553	-1.4646	1.4646	1.4862	-1.4862	-1.4931	1.4931	-1.5039	1.5039	1.5045	-1.5045	1.5131	-1.5131	-1.5145	1.5145	-1.5206	1.5206	-1.5279	1.5279	1.5382	-1.5382	-1.555	1.555	1.5847	-1.5847	-1.6053	1.6053	1.6082	-1.6082	1.6343	-1.6343	1.6524	-1.6524	-1.6529	1.6529	-1.666	1.666	1.6821	-1.6821	1.7085	-1.7085	-1.7211	1.7211	-1.7573	1.7573	1.7659	-1.7659	-1.7722	1.7722	1.7779	-1.7779	-1.7912	1.7912	1.813	-1.813	-1.8302	1.8302	1.8375	-1.8375	-1.838	1.838	1.8848	-1.8848	1.9104	-1.9104	-1.9485	1.9485	1.9718	-1.9718	-1.9899	1.9899	-1.9938	1.9938	1.9981	-1.9981	2.0371	-2.0371	-2.0413	2.0413	2.0773	-2.0773	2.1047	-2.1047	2.1088	-2.1088	2.1147	-2.1147	2.1185	-2.1185	
0	0.96	-0.063339	0.063339	0.064622	-0.064622	-0.064957	0.064957	0.065231	-0.065231	-0.069655	0.069655	0.070016	-0.070016	-0.070026	0.070026	-0.071046	0.071046	0.076563	-0.076563	-0.078705	0.078705	-0.084555	0.084555	-0.093606	0.093606	0.095422	-0.095422	-0.09556	0.09556	0.11247	-0.11247	-0.11373	0.11373	-0.11964	0.11964	-0.13326	0.13326	-0.13348	0.13348	-0.14145	0.14145	0.15585	-0.15585	-1.024	1.024	1.0261	-1.0261	-1.0728	1.0728	1.0898	-1.0898	-1.1005	1.1005	1.1183	-1.1183	-1.145	1.145	-1.1488	1.1488	-1.1505	1.1505	1.1796	-1.1796	-1.1912	1.1912	-1.2223	1.2223	1.2253	-1.2253	1.2486	-1.2486	1.2657	-1.2657	1.2679	-1.2679	1.2859	-1.2859	-1.3077	1.3077	1.3237	-1.3237	1.3263	-1.3263	-1.33	1.33	-1.3336	1.3336	-1.3399	1.3399	1.3471	-1.3471	-1.3532	1.3532	1.3654	-1.3654	1.3784	-1.3784	1.3811	-1.3811	1.3822	-1.3822	-1.396	1.396	1.3965	-1.3965	1.3981	-1.3981	-1.4173	1.4173	1.4489	-1.4489	1.4554	-1.4554	-1.4645	1.4645	1.486	-1.486	1.4929	-1.4929	-1.504	1.504	1.5044	-1.5044	1.513	-1.513	-1.5145	1.5145	-1.5206	1.5206	-1.528	1.528	1.5381	-1.5381	-1.5551	1.5551	-1.5847	1.5847	1.6052	-1.6052	1.6083	-1.6083	-1.6345	1.6345	1.6521	-1.6521	-1.6527	1.6527	-1.6659	1.6659	1.682	-1.682	-1.7083	1.7083	-1.7209	1.7209	1.7572	-1.7572	-1.7655	1.7655	-1.7719	1.7719	-1.7776	1.7776	-1.7914	1.7914	-1.8131	1.8131	1.8302	-1.8302	1.8376	-1.8376	1.8378	-1.8378	1.8849	-1.8849	-1.9106	1.9106	-1.9485	1.9485	-1.9718	1.9718	1.9898	-1.9898	1.9936	-1.9936	-1.9981	1.9981	-2.037	2.037	2.0415	-2.0415	-2.0774	2.0774	2.1047	-2.1047	2.1091	-2.1091	2.1149	-2.1149	2.1186	-2.1186	
0	0.98	-0.03334	0.03334	-0.035707	0.035707	0.036493	-0.036493	-0.036702	0.036702	-0.044282	0.044282	0.044493	-0.044493	-0.044606	0.044606	0.046951	-0.046951	-0.05426	0.05426	-0.057183	0.057183	-0.065006	0.065006	-0.07629	0.07629	-0.078488	0.078488	-0.0787	0.0787	-0.098421	0.098421	0.099887	-0.099887	0.10651	-0.10651	0.12154	-0.12154	-0.12174	0.12174	-0.13041	0.13041	0.1471	-0.1471	1.024	-1.024	-1.0261	1.0261	1.0728	-1.0728	1.0898	-1.0898	-1.1005	1.1005	1.1183	-1.1183	1.1451	-1.1451	1.1488	-1.1488	1.1505	-1.1505	-1.1797	1.1797	1.1912	-1.1912	-1.2223	1.2223	1.2254	-1.2254	1.2486	-1.2486	-1.2658	1.2658	-1.268	1.268	1.2858	-1.2858	-1.3077	1.3077	-1.3239	1.3239	1.3264	-1.3264	-1.3301	1.3301	1.3338	-1.3338	-1.3398	1.3398	1.3472	-1.3472	1.353	-1.353	1.3654	-1.3654	-1.3785	1.3785	1.3812	-1.3812	1.3823	-1.3823	-1.3959	1.3959	1.3966	-1.3966	1.3982	-1.3982	-1.4174	1.4174	-1.449	1.449	1.4555	-1.4555	-1.4644	1.4644	-1.4858	1.4858	1.4928	-1.4928	1.504	-1.504	-1.5044	1.5044	1.513	-1.513	-1.5145	1.5145	-1.5206	1.5206	-1.5282	1.5282	1.5381	-1.5381	-1.5552	1.5552	-1.5847	1.5847	-1.6051	1.6051	-1.6083	1.6083	-1.6346	1.6346	1.652	-1.652	1.6526	-1.6526	-1.6659	1.6659	1.682	-1.682	1.7082	-1.7082	1.7208	-1.7208	1.7571	-1.7571	-1.7653	1.7653	1.7718	-1.7718	1.7774	-1.7774	1.7915	-1.7915	1.8131	-1.8131	1.8302	-1.8302	1.8376	-1.8376	1.8377	-1.8377	-1.885	1.885	1.9107	-1.9107	-1.9486	1.9486	1.9718	-1.9718	-1.9898	1.9898	1.9935	-1.9935	-1.9981	1.9981	2.037	-2.037	-2.0416	2.0416	-2.0774	2.0774	2.1047	-2.1047	2.1093	-2.1093	2.115	-2.115	-2.1187	2.1187	
0	1	0.011983	-0.011983	0.017516	-0.017516	0.018868	-0.018868	-0.019708	0.019708	-0.03156	0.03156	0.031689	-0.031689	0.031892	-0.031892	0.035432	-0.035432	-0.044389	0.044389	0.047893	-0.047893	0.057008	-0.057008	0.069558	-0.069558	-0.071954	0.071954	0.072201	-0.072201	0.093263	-0.093263	-0.094817	0.094817	-0.10175	0.10175	-0.11737	0.11737	0.11756	-0.11756	-0.12652	0.12652	-0.14407	0.14407	-1.024	1.024	1.0261	-1.0261	1.0728	-1.0728	-1.0898	1.0898	-1.1005	1.1005	-1.1183	1.1183	-1.1451	1.1451	-1.1488	1.1488	-1.1505	1.1505	-1.1797	1.1797	-1.1912	1.1912	-1.2223	1.2223	-1.2254	1.2254	-1.2486	1.2486	-1.2658	1.2658	1.268	-1.268	-1.2858	1.2858	-1.3077	1.3077	1.3239	-1.3239	-1.3264	1.3264	1.3301	-1.3301	1.3338	-1.3338	1.3398	-1.3398	-1.3472	1.3472	-1.353	1.353	1.3654	-1.3654	1.3785	-1.3785	-1.3812	1.3812	1.3823	-1.3823	-1.3959	1.3959	1.3966	-1.3966	1.3982	-1.3982	1.4174	-1.4174	-1.449	1.449	1.4555	-1.4555	-1.4644	1.4644	-1.4858	1.4858	-1.4927	1.4927	-1.504	1.504	-1.5043	1.5043	-1.513	1.513	1.5146	-1.5146	-1.5206	1.5206	1.5282	-1.5282	1.5381	-1.5381	1.5552	-1.5552	-1.5847	1.5847	1.6051	-1.6051	-1.6083	1.6083	1.6347	-1.6347	-1.652	1.652	1.6526	-1.6526	-1.6658	1.6658	-1.682	1.682	-1.7081	1.7081	1.7208	-1.7208	1.7571	-1.7571	1.7652	-1.7652	1.7717	-1.7717	-1.7773	1.7773	-1.7916	1.7916	-1.8131	1.8131	-1.8302	1.8302	1.8377	-1.8377	-1.8377	1.8377	1.885	-1.885	1.9107	-1.9107	-1.9486	1.9486	1.9718	-1.9718	1.9898	-1.9898	-1.9934	1.9934	1.9981	-1.9981	2.037	-2.037	-2.0417	2.0417	-2.0774	2.0774	-2.1047	2.1047	2.1093	-2.1093	-2.115	2.115	2.1187	-2.1187	

